http://purl.org/linked-data/sdmx/2009/dimension#refArea,Reference Area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
http://statistics.gov.scot/id/statistical-geography/S13002760,Erskine & Inchinnan,171,192,166,225,,,,,,,328
http://statistics.gov.scot/id/statistical-geography/S13002573,Fa'side,184,194,200,222,,,,,,,308
http://statistics.gov.scot/id/statistical-geography/S13002614,Falkirk North,266,294,242,258,,,,,,,355
http://statistics.gov.scot/id/statistical-geography/S13002615,Falkirk South,273,217,236,253,,,,,,,367
http://statistics.gov.scot/id/statistical-geography/S13002825,Fauldhouse and the Breich Valley,239,235,223,231,,,,,,,354
http://statistics.gov.scot/id/statistical-geography/S13002699,Fochabers Lhanbryde,92,127,126,107,,,,,,,174
http://statistics.gov.scot/id/statistical-geography/S13002510,Forfar and District,206,191,237,227,,,,,,,293
http://statistics.gov.scot/id/statistical-geography/S13002703,Forres,141,161,138,118,,,,,,,167
http://statistics.gov.scot/id/statistical-geography/S13002683,Fort William and Ardnamurchan,120,126,126,126,,,,,,,166
http://statistics.gov.scot/id/statistical-geography/S13002586,Forth,479,453,472,564,,,,,,,616
http://statistics.gov.scot/id/statistical-geography/S13002808,Forth and Endrick,110,87,86,123,,,,,,,134
http://statistics.gov.scot/id/statistical-geography/S13002723,Fortissat,265,267,231,246,,,,,,,306
http://statistics.gov.scot/id/statistical-geography/S13002591,Fountainbridge / Craiglockhart,165,194,197,178,,,,,,,226
http://statistics.gov.scot/id/statistical-geography/S13002491,Fraserburgh and District,207,226,170,249,,,,,,,255
http://statistics.gov.scot/id/statistical-geography/S13002763,Galashiels and District,234,219,220,231,,,,,,,308
http://statistics.gov.scot/id/statistical-geography/S13002653,Garscadden / Scotstounhill,507,521,562,568,,,,,,,815
http://statistics.gov.scot/id/statistical-geography/S13002483,George St / Harbour,175,217,190,187,,,,,,,219
http://statistics.gov.scot/id/statistical-geography/S13002579,Giffnock and Thornliebank,113,155,139,159,,,,,,,231
http://statistics.gov.scot/id/statistical-geography/S13002786,Girvan and South Carrick,144,167,178,178,,,,,,,227
http://statistics.gov.scot/id/statistical-geography/S13002633,Glenrothes Central and Thornton,247,245,222,240,,,,,,,237
http://statistics.gov.scot/id/statistical-geography/S13002632,"Glenrothes North, Leslie and Markinch",246,211,207,233,,,,,,,294
http://statistics.gov.scot/id/statistical-geography/S13002631,Glenrothes West and Kinglassie,286,242,266,245,,,,,,,290
http://statistics.gov.scot/id/statistical-geography/S13002645,Govan,520,573,560,600,,,,,,,811
http://statistics.gov.scot/id/statistical-geography/S13002610,Grangemouth,239,243,248,258,,,,,,,335
http://statistics.gov.scot/id/statistical-geography/S13002643,Greater Pollok,481,428,466,521,,,,,,,841
http://statistics.gov.scot/id/statistical-geography/S13002575,Haddington and Lammermuir,156,121,133,144,,,,,,,180
http://statistics.gov.scot/id/statistical-geography/S13002803,Hamilton North and East,246,259,230,209,,,,,,,324
http://statistics.gov.scot/id/statistical-geography/S13002805,Hamilton South,314,294,285,284,,,,,,,360
http://statistics.gov.scot/id/statistical-geography/S13002804,Hamilton West and Earnock,229,198,208,226,,,,,,,267
http://statistics.gov.scot/id/statistical-geography/S13002770,Hawick and Denholm,131,150,134,161,,,,,,,215
http://statistics.gov.scot/id/statistical-geography/S13002771,Hawick and Hermitage,120,107,94,115,,,,,,,165
http://statistics.gov.scot/id/statistical-geography/S13002485,Hazlehead / Ashley / Queens Cross,158,177,196,192,,,,,,,234
http://statistics.gov.scot/id/statistical-geography/S13002700,Heldon and Laich,161,174,144,154,,,,,,,153
http://statistics.gov.scot/id/statistical-geography/S13002525,Helensburgh Central,107,128,102,143,,,,,,,161
http://statistics.gov.scot/id/statistical-geography/S13002526,Helensburgh and Lomond South,54,55,68,93,,,,,,,95
http://statistics.gov.scot/id/statistical-geography/S13002741,Highland,69,78,69,103,,,,,,,120
http://statistics.gov.scot/id/statistical-geography/S13002651,Hillhead,278,267,248,293,,,,,,,335
http://statistics.gov.scot/id/statistical-geography/S13002480,Hilton / Woodside / Stockethill,314,321,261,302,,,,,,,278
http://statistics.gov.scot/id/statistical-geography/S13002758,"Houston, Crosslee & Linwood",201,188,227,231,,,,,,,296
http://statistics.gov.scot/id/statistical-geography/S13002634,Howe of Fife and Tay Coast,179,175,185,173,,,,,,,212
http://statistics.gov.scot/id/statistical-geography/S13002502,"Huntly, Strathbogie and Howe of Alford",235,224,189,182,,,,,,,247
http://statistics.gov.scot/id/statistical-geography/S13002684,Inverclyde East,298,297,250,280,,,,,,,361
http://statistics.gov.scot/id/statistical-geography/S13002685,Inverclyde East Central,286,298,197,237,,,,,,,309
http://statistics.gov.scot/id/statistical-geography/S13002686,Inverclyde North,280,247,225,271,,,,,,,383
http://statistics.gov.scot/id/statistical-geography/S13002687,Inverclyde South,234,237,179,262,,,,,,,194
http://statistics.gov.scot/id/statistical-geography/S13002689,Inverclyde South West,188,191,132,170,,,,,,,183
http://statistics.gov.scot/id/statistical-geography/S13002688,Inverclyde West,158,182,108,117,,,,,,,148
http://statistics.gov.scot/id/statistical-geography/S13002623,Inverkeithing and Dalgety Bay,171,167,142,189,,,,,,,230
http://statistics.gov.scot/id/statistical-geography/S13002587,Inverleith,322,305,280,365,,,,,,,373
http://statistics.gov.scot/id/statistical-geography/S13002676,Inverness Central,205,222,229,317,,,,,,,313
http://statistics.gov.scot/id/statistical-geography/S13002678,Inverness Millburn,86,98,96,117,,,,,,,126
http://statistics.gov.scot/id/statistical-geography/S13002677,Inverness Ness-Side,119,127,129,126,,,,,,,168
http://statistics.gov.scot/id/statistical-geography/S13002681,Inverness South,63,70,65,86,,,,,,,173
http://statistics.gov.scot/id/statistical-geography/S13002675,Inverness West,117,119,105,136,,,,,,,133
http://statistics.gov.scot/id/statistical-geography/S13002499,Inverurie and District,141,150,137,174,,,,,,,159
http://statistics.gov.scot/id/statistical-geography/S13002705,Irvine East,245,240,260,269,,,,,,,452
http://statistics.gov.scot/id/statistical-geography/S13002558,Irvine Valley,207,213,199,212,,,,,,,300
http://statistics.gov.scot/id/statistical-geography/S13002704,Irvine West,331,358,339,345,,,,,,,553
http://statistics.gov.scot/id/statistical-geography/S13002523,Isle of Bute,73,88,91,95,,,,,,,83
http://statistics.gov.scot/id/statistical-geography/S13002769,Jedburgh and District,69,88,75,86,,,,,,,140
http://statistics.gov.scot/id/statistical-geography/S13002757,"Johnstone North, Kilbarchan & Lochwinnoch",220,227,198,226,,,,,,,281
http://statistics.gov.scot/id/statistical-geography/S13002756,"Johnstone South, Elderslie & Howwood",191,232,218,252,,,,,,,325
http://statistics.gov.scot/id/statistical-geography/S13002697,Keith and Cullen,118,100,97,109,,,,,,,140
http://statistics.gov.scot/id/statistical-geography/S13002768,Kelso and District,126,129,124,173,,,,,,,152
http://statistics.gov.scot/id/statistical-geography/S13002710,Kilbirnie and Beith,201,157,151,173,,,,,,,283
http://statistics.gov.scot/id/statistical-geography/S13002556,Kilmarnock East and Hurlford,170,205,198,176,,,,,,,261
http://statistics.gov.scot/id/statistical-geography/S13002554,Kilmarnock North,145,142,127,152,,,,,,,214
http://statistics.gov.scot/id/statistical-geography/S13002557,Kilmarnock South,148,163,158,188,,,,,,,291
http://statistics.gov.scot/id/statistical-geography/S13002555,Kilmarnock West and Crosshouse,222,227,208,248,,,,,,,413
http://statistics.gov.scot/id/statistical-geography/S13002817,Kilpatrick,180,139,183,175,,,,,,,263
http://statistics.gov.scot/id/statistical-geography/S13002712,Kilsyth,145,211,183,187,,,,,,,189
http://statistics.gov.scot/id/statistical-geography/S13002706,Kilwinning,222,230,214,294,,,,,,,402
http://statistics.gov.scot/id/statistical-geography/S13002488,Kincorth / Nigg / Cove,209,241,246,245,,,,,,,248
http://statistics.gov.scot/id/statistical-geography/S13002478,Kingswells / Sheddocksley / Summerhill,227,244,264,236,,,,,,,296
http://statistics.gov.scot/id/statistical-geography/S13002745,Kinross-shire,99,112,122,131,,,,,,,163
http://statistics.gov.scot/id/statistical-geography/S13002517,Kintyre and the Islands,74,66,51,50,,,,,,,63
http://statistics.gov.scot/id/statistical-geography/S13002629,Kirkcaldy Central,240,212,282,233,,,,,,,278
http://statistics.gov.scot/id/statistical-geography/S13002630,Kirkcaldy East,256,214,215,240,,,,,,,293
http://statistics.gov.scot/id/statistical-geography/S13002628,Kirkcaldy North,200,179,202,224,,,,,,,211
http://statistics.gov.scot/id/statistical-geography/S13002569,Kirkintilloch East and Twechar,223,248,209,234,,,,,,,294
http://statistics.gov.scot/id/statistical-geography/S13002732,Kirkwall East,38,35,44,43,,,,,,,57
http://statistics.gov.scot/id/statistical-geography/S13002733,Kirkwall West and Orphir,49,46,52,55,,,,,,,81
http://statistics.gov.scot/id/statistical-geography/S13002508,Kirriemuir and Dean,107,121,106,131,,,,,,,122
http://statistics.gov.scot/id/statistical-geography/S13002784,Kyle,135,152,170,157,,,,,,,246
http://statistics.gov.scot/id/statistical-geography/S13002665,Landward Caithness,126,120,120,141,,,,,,,156
http://statistics.gov.scot/id/statistical-geography/S13002647,Langside,200,203,175,210,,,,,,,336
http://statistics.gov.scot/id/statistical-geography/S13002806,Larkhall,302,318,276,333,,,,,,,400
http://statistics.gov.scot/id/statistical-geography/S13002765,Leaderdale and Melrose,132,136,144,148,,,,,,,192
http://statistics.gov.scot/id/statistical-geography/S13002595,Leith,296,263,262,339,,,,,,,405
http://statistics.gov.scot/id/statistical-geography/S13002594,Leith Walk,258,299,293,326,,,,,,,376
http://statistics.gov.scot/id/statistical-geography/S13002568,Lenzie and Kirkintilloch South,136,151,123,125,,,,,,,173
http://statistics.gov.scot/id/statistical-geography/S13002777,Lerwick North,39,51,50,40,,,,,,,57
http://statistics.gov.scot/id/statistical-geography/S13002778,Lerwick South,60,73,53,75,,,,,,,99
http://statistics.gov.scot/id/statistical-geography/S13002815,Leven,204,230,225,256,,,,,,,326
http://statistics.gov.scot/id/statistical-geography/S13002639,"Leven, Kennoway and Largo",256,230,249,293,,,,,,,280
http://statistics.gov.scot/id/statistical-geography/S13002598,Liberton / Gilmerton,490,625,563,563,,,,,,,708
http://statistics.gov.scot/id/statistical-geography/S13002820,Linlithgow,119,123,135,125,,,,,,,196
http://statistics.gov.scot/id/statistical-geography/S13002641,Linn,389,393,367,433,,,,,,,662
http://statistics.gov.scot/id/statistical-geography/S13002822,Livingston North,207,198,215,289,,,,,,,338
http://statistics.gov.scot/id/statistical-geography/S13002823,Livingston South,244,314,345,401,,,,,,,456
http://statistics.gov.scot/id/statistical-geography/S13002607,Loch a Tuath,42,60,54,32,,,,,,,37
http://statistics.gov.scot/id/statistical-geography/S13002540,Lochar,169,165,132,152,,,,,,,198
http://statistics.gov.scot/id/statistical-geography/S13002546,Lochee,336,338,380,397,,,,,,,454
http://statistics.gov.scot/id/statistical-geography/S13002626,Lochgelly and Cardenden,209,180,216,246,,,,,,,258
http://statistics.gov.scot/id/statistical-geography/S13002814,Lomond,128,161,152,184,,,,,,,188
http://statistics.gov.scot/id/statistical-geography/S13002524,Lomond North,90,92,94,99,,,,,,,111
http://statistics.gov.scot/id/statistical-geography/S13002616,Lower Braes,142,137,113,127,,,,,,,260
http://statistics.gov.scot/id/statistical-geography/S13002484,Lower Deeside,110,164,142,139,,,,,,,165
http://statistics.gov.scot/id/statistical-geography/S13002549,Maryfield,215,227,231,231,,,,,,,302
http://statistics.gov.scot/id/statistical-geography/S13002655,Maryhill / Kelvin,473,500,487,502,,,,,,,579
http://statistics.gov.scot/id/statistical-geography/S13002785,"Maybole, North Carrick and Coylton",189,200,225,215,,,,,,,279
http://statistics.gov.scot/id/statistical-geography/S13002592,Meadows / Morningside,193,231,247,256,,,,,,,277
http://statistics.gov.scot/id/statistical-geography/S13002507,Mearns,151,159,167,160,,,,,,,166
http://statistics.gov.scot/id/statistical-geography/S13002518,Mid Argyll,109,95,104,93,,,,,,,98
http://statistics.gov.scot/id/statistical-geography/S13002766,Mid Berwickshire,116,133,117,158,,,,,,,170
http://statistics.gov.scot/id/statistical-geography/S13002496,Mid Formartine,138,106,104,147,,,,,,,170
http://statistics.gov.scot/id/statistical-geography/S13002534,Mid Galloway,159,121,122,174,,,,,,,182
http://statistics.gov.scot/id/statistical-geography/S13002539,Mid and Upper Nithsdale,194,187,167,157,,,,,,,211
http://statistics.gov.scot/id/statistical-geography/S13002694,Midlothian East,188,211,173,217,,,,,,,262
http://statistics.gov.scot/id/statistical-geography/S13002695,Midlothian South,169,188,186,219,,,,,,,290
http://statistics.gov.scot/id/statistical-geography/S13002693,Midlothian West,190,200,172,199,,,,,,,252
http://statistics.gov.scot/id/statistical-geography/S13002482,Midstocket / Rosemount,179,153,160,169,,,,,,,184
http://statistics.gov.scot/id/statistical-geography/S13002562,Milngavie,127,142,96,135,,,,,,,275
http://statistics.gov.scot/id/statistical-geography/S13002829,Monifeith and Sidlaw,156,182,173,198,,,,,,,263
http://statistics.gov.scot/id/statistical-geography/S13002515,Montrose and District,157,157,166,176,,,,,,,295
http://statistics.gov.scot/id/statistical-geography/S13002726,Mossend and Holytown,224,208,236,239,,,,,,,292
http://statistics.gov.scot/id/statistical-geography/S13002728,Motherwell North,281,254,262,289,,,,,,,387
http://statistics.gov.scot/id/statistical-geography/S13002729,Motherwell South East and Ravenscraig,291,325,272,287,,,,,,,383
http://statistics.gov.scot/id/statistical-geography/S13002727,Motherwell West,214,248,238,218,,,,,,,329
http://statistics.gov.scot/id/statistical-geography/S13002730,Murdostoun,294,269,283,254,,,,,,,411
http://statistics.gov.scot/id/statistical-geography/S13002571,Musselburgh East and Carberry,182,230,219,263,,,,,,,250
http://statistics.gov.scot/id/statistical-geography/S13002570,Musselburgh West,126,152,170,158,,,,,,,142
http://statistics.gov.scot/id/statistical-geography/S13002602,Na Hearadh agus Ceann a Deas nan Loch,27,37,31,40,,,,,,,35
http://statistics.gov.scot/id/statistical-geography/S13002680,Nairn,111,94,107,93,,,,,,,165
http://statistics.gov.scot/id/statistical-geography/S13002577,"Neilston, Uplawmoor and Newton Mearns North",171,172,141,194,,,,,,,305
http://statistics.gov.scot/id/statistical-geography/S13002580,"Netherlee, Stamperland and Williamwood",96,101,103,145,,,,,,,143
http://statistics.gov.scot/id/statistical-geography/S13002642,Newlands / Auldburn,287,265,286,339,,,,,,,452
http://statistics.gov.scot/id/statistical-geography/S13002581,Newton Mearns South,107,62,84,93,,,,,,,168
http://statistics.gov.scot/id/statistical-geography/S13002541,Nith,194,184,157,171,,,,,,,232
http://statistics.gov.scot/id/statistical-geography/S13002574,North Berwick Coastal,114,126,126,118,,,,,,,152
http://statistics.gov.scot/id/statistical-geography/S13002711,North Coast and Cumbraes,209,214,180,173,,,,,,,207
http://statistics.gov.scot/id/statistical-geography/S13002830,North East,252,294,245,319,,,,,,,284
http://statistics.gov.scot/id/statistical-geography/S13002834,North East,669,667,627,735,,,,,,,802
http://statistics.gov.scot/id/statistical-geography/S13002737,North Isles,18,27,22,17,,,,,,,27
http://statistics.gov.scot/id/statistical-geography/S13002772,North Isles,18,21,28,18,,,,,,,23
http://statistics.gov.scot/id/statistical-geography/S13002505,North Kincardine,117,147,137,153,,,,,,,162
http://statistics.gov.scot/id/statistical-geography/S13002538,North West Dumfries,244,249,202,220,,,,,,,313
http://statistics.gov.scot/id/statistical-geography/S13002662,"North, West and Central Sutherland",65,55,46,68,,,,,,,70
http://statistics.gov.scot/id/statistical-geography/S13002479,Northfield / Mastrick North,390,381,377,399,,,,,,,401
http://statistics.gov.scot/id/statistical-geography/S13002520,Oban North and Lorn,115,129,124,124,,,,,,,99
http://statistics.gov.scot/id/statistical-geography/S13002519,Oban South and the Isles,144,139,153,136,,,,,,,110
http://statistics.gov.scot/id/statistical-geography/S13002752,Paisley East & Ralston,177,188,169,205,,,,,,,308
http://statistics.gov.scot/id/statistical-geography/S13002753,Paisley North West,318,329,320,352,,,,,,,413
http://statistics.gov.scot/id/statistical-geography/S13002754,Paisley South,254,243,248,275,,,,,,,396
http://statistics.gov.scot/id/statistical-geography/S13002755,Paisley South West,246,229,223,248,,,,,,,343
