Generated by http://statistics.gov.scot,2021-01-24T15:50:43+00:00
http://statistics.gov.scot/data/hospital-admissions,Hospital Admissions
measure type,Count
Admission Type,Cancer
Age,All
Gender,All
Measure (cell values): ,Count(Admissions)

,,http://reference.data.gov.uk/id/year/2002,http://reference.data.gov.uk/id/year/2003,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012
http://statistics.gov.scot/id/statistical-geography/S01001362,S01001362,12,16,12,24,10,26,33,29,7,17,34
http://statistics.gov.scot/id/statistical-geography/S01001363,S01001363,31,15,1,21,20,26,29,40,31,25,32
http://statistics.gov.scot/id/statistical-geography/S01001364,S01001364,80,68,42,43,42,84,26,20,52,46,23
http://statistics.gov.scot/id/statistical-geography/S01001365,S01001365,10,24,14,18,21,29,38,4,11,12,21
http://statistics.gov.scot/id/statistical-geography/S01001366,S01001366,32,31,42,47,40,27,12,45,13,12,29
http://statistics.gov.scot/id/statistical-geography/S01001367,S01001367,47,44,51,21,30,48,39,6,11,18,22
http://statistics.gov.scot/id/statistical-geography/S01001368,S01001368,14,2,11,16,14,30,54,58,37,9,14
http://statistics.gov.scot/id/statistical-geography/S01001369,S01001369,20,22,24,53,22,23,60,56,52,55,42
http://statistics.gov.scot/id/statistical-geography/S01001370,S01001370,46,38,39,52,32,43,66,44,30,22,20
http://statistics.gov.scot/id/statistical-geography/S01001371,S01001371,6,20,23,35,28,44,43,12,7,8,10
http://statistics.gov.scot/id/statistical-geography/S01001372,S01001372,12,11,5,10,17,5,25,11,6,4,14
http://statistics.gov.scot/id/statistical-geography/S01001373,S01001373,9,9,28,34,17,5,10,18,12,86,89
http://statistics.gov.scot/id/statistical-geography/S01001374,S01001374,38,61,21,44,26,22,27,43,30,3,1
http://statistics.gov.scot/id/statistical-geography/S01001375,S01001375,30,44,38,1,13,72,23,49,23,4,16
http://statistics.gov.scot/id/statistical-geography/S01001376,S01001376,25,35,14,3,31,30,54,53,24,24,33
http://statistics.gov.scot/id/statistical-geography/S01001377,S01001377,18,12,22,35,31,21,19,35,52,18,32
http://statistics.gov.scot/id/statistical-geography/S01001378,S01001378,6,10,4,20,11,11,11,36,45,24,12
http://statistics.gov.scot/id/statistical-geography/S01001379,S01001379,8,19,23,6,45,31,23,25,29,17,24
http://statistics.gov.scot/id/statistical-geography/S01001380,S01001380,55,51,23,37,27,30,22,11,41,37,31
http://statistics.gov.scot/id/statistical-geography/S01001381,S01001381,21,37,6,11,34,65,21,13,44,23,32
http://statistics.gov.scot/id/statistical-geography/S01001382,S01001382,55,34,65,50,50,58,17,44,16,22,16
http://statistics.gov.scot/id/statistical-geography/S01001383,S01001383,3,13,8,4,6,34,8,31,25,28,8
http://statistics.gov.scot/id/statistical-geography/S01001384,S01001384,29,20,5,13,30,62,9,16,39,13,19
http://statistics.gov.scot/id/statistical-geography/S01001385,S01001385,25,27,51,35,49,27,27,37,28,43,30
http://statistics.gov.scot/id/statistical-geography/S01001386,S01001386,31,37,35,15,19,27,1,11,19,5,13
http://statistics.gov.scot/id/statistical-geography/S01001387,S01001387,13,12,6,24,8,32,71,23,6,12,24
http://statistics.gov.scot/id/statistical-geography/S01001388,S01001388,59,19,48,32,32,27,19,23,28,47,19
http://statistics.gov.scot/id/statistical-geography/S01001389,S01001389,11,53,68,10,26,45,17,1,13,23,2
http://statistics.gov.scot/id/statistical-geography/S01001390,S01001390,23,17,39,8,14,1,15,14,18,28,4
http://statistics.gov.scot/id/statistical-geography/S01001391,S01001391,1,2,1,24,4,9,13,5,2,5,13
http://statistics.gov.scot/id/statistical-geography/S01001392,S01001392,0,14,23,9,13,20,12,8,13,31,45
http://statistics.gov.scot/id/statistical-geography/S01001393,S01001393,6,12,16,35,17,8,14,22,16,6,20
http://statistics.gov.scot/id/statistical-geography/S01001394,S01001394,2,33,0,1,8,17,29,33,5,3,8
http://statistics.gov.scot/id/statistical-geography/S01001395,S01001395,23,17,23,24,20,21,34,40,53,29,26
http://statistics.gov.scot/id/statistical-geography/S01001396,S01001396,14,15,28,13,10,4,37,71,29,5,3
http://statistics.gov.scot/id/statistical-geography/S01001397,S01001397,14,26,58,38,28,9,25,9,5,11,9
http://statistics.gov.scot/id/statistical-geography/S01001398,S01001398,24,47,43,95,28,24,44,38,20,8,30
http://statistics.gov.scot/id/statistical-geography/S01001399,S01001399,25,5,32,23,8,12,4,33,41,9,32
http://statistics.gov.scot/id/statistical-geography/S01001400,S01001400,1,47,17,15,32,26,31,12,57,10,18
http://statistics.gov.scot/id/statistical-geography/S01001401,S01001401,44,45,4,12,54,10,7,5,4,24,8
http://statistics.gov.scot/id/statistical-geography/S01001402,S01001402,24,59,55,55,32,5,16,17,41,7,13
http://statistics.gov.scot/id/statistical-geography/S01001403,S01001403,6,18,41,44,7,4,13,38,22,31,28
http://statistics.gov.scot/id/statistical-geography/S01001404,S01001404,0,1,7,17,54,50,12,7,6,53,43
http://statistics.gov.scot/id/statistical-geography/S01001405,S01001405,12,14,30,30,70,14,4,9,3,33,14
http://statistics.gov.scot/id/statistical-geography/S01001406,S01001406,21,59,26,34,39,22,26,28,34,47,77
http://statistics.gov.scot/id/statistical-geography/S01001407,S01001407,42,47,49,34,28,55,49,17,29,38,30
http://statistics.gov.scot/id/statistical-geography/S01001408,S01001408,8,28,33,30,39,19,18,47,31,59,47
http://statistics.gov.scot/id/statistical-geography/S01001409,S01001409,58,35,13,33,67,34,26,91,33,34,15
http://statistics.gov.scot/id/statistical-geography/S01001410,S01001410,9,47,41,40,30,59,20,35,37,26,53
http://statistics.gov.scot/id/statistical-geography/S01001411,S01001411,7,37,57,24,5,3,14,17,13,16,18
http://statistics.gov.scot/id/statistical-geography/S01001412,S01001412,44,39,37,36,16,38,41,28,15,38,62
http://statistics.gov.scot/id/statistical-geography/S01001413,S01001413,4,4,5,14,36,52,16,19,3,8,25
http://statistics.gov.scot/id/statistical-geography/S01001414,S01001414,1,64,51,46,68,26,43,46,20,26,93
http://statistics.gov.scot/id/statistical-geography/S01001415,S01001415,10,14,4,8,35,50,31,13,31,18,19
http://statistics.gov.scot/id/statistical-geography/S01001416,S01001416,23,20,20,39,40,8,15,33,18,13,13
http://statistics.gov.scot/id/statistical-geography/S01001417,S01001417,75,29,28,55,29,44,19,20,19,16,49
http://statistics.gov.scot/id/statistical-geography/S01001418,S01001418,31,31,10,21,6,7,15,28,27,19,27
http://statistics.gov.scot/id/statistical-geography/S01001419,S01001419,4,2,15,23,11,20,13,24,42,32,31
http://statistics.gov.scot/id/statistical-geography/S01001420,S01001420,7,16,19,44,48,5,3,24,6,56,28
http://statistics.gov.scot/id/statistical-geography/S01001421,S01001421,35,31,16,70,35,50,35,49,60,28,51
http://statistics.gov.scot/id/statistical-geography/S01001422,S01001422,18,12,58,21,9,8,13,17,11,15,13
http://statistics.gov.scot/id/statistical-geography/S01001423,S01001423,49,14,30,40,13,9,46,12,11,23,11
http://statistics.gov.scot/id/statistical-geography/S01001424,S01001424,41,37,35,45,19,17,14,34,16,17,21
http://statistics.gov.scot/id/statistical-geography/S01001425,S01001425,15,9,59,88,77,49,58,35,56,67,29
http://statistics.gov.scot/id/statistical-geography/S01001426,S01001426,18,44,59,43,53,14,13,22,15,57,38
http://statistics.gov.scot/id/statistical-geography/S01001427,S01001427,9,35,26,23,5,17,16,20,15,17,30
http://statistics.gov.scot/id/statistical-geography/S01001428,S01001428,34,9,20,45,52,37,19,41,37,45,50
http://statistics.gov.scot/id/statistical-geography/S01001429,S01001429,28,31,28,17,20,35,19,22,23,35,45
http://statistics.gov.scot/id/statistical-geography/S01001430,S01001430,62,90,30,20,51,53,57,68,65,60,51
http://statistics.gov.scot/id/statistical-geography/S01001431,S01001431,14,17,30,61,52,36,39,20,43,8,22
http://statistics.gov.scot/id/statistical-geography/S01001432,S01001432,4,2,3,6,12,2,2,26,28,31,19
http://statistics.gov.scot/id/statistical-geography/S01001433,S01001433,34,24,11,14,47,10,58,51,37,12,61
http://statistics.gov.scot/id/statistical-geography/S01001434,S01001434,35,33,14,22,31,30,24,41,42,20,22
http://statistics.gov.scot/id/statistical-geography/S01001435,S01001435,22,33,44,24,41,21,8,32,28,8,39
http://statistics.gov.scot/id/statistical-geography/S01001436,S01001436,36,36,31,29,57,70,46,25,48,43,20
http://statistics.gov.scot/id/statistical-geography/S01001437,S01001437,11,22,66,85,44,43,53,24,18,33,42
http://statistics.gov.scot/id/statistical-geography/S01001438,S01001438,23,33,24,19,17,20,28,26,13,15,37
http://statistics.gov.scot/id/statistical-geography/S01001439,S01001439,32,22,28,23,20,8,43,66,5,22,37
http://statistics.gov.scot/id/statistical-geography/S01001440,S01001440,5,25,28,20,19,32,39,39,28,20,31
http://statistics.gov.scot/id/statistical-geography/S01001441,S01001441,8,21,29,26,45,41,13,40,46,52,59
http://statistics.gov.scot/id/statistical-geography/S01001442,S01001442,29,7,24,28,19,4,11,4,5,27,17
http://statistics.gov.scot/id/statistical-geography/S01001443,S01001443,54,45,43,10,11,17,26,14,25,18,44
http://statistics.gov.scot/id/statistical-geography/S01001444,S01001444,19,39,31,10,25,16,5,19,25,33,38
http://statistics.gov.scot/id/statistical-geography/S01001445,S01001445,14,8,51,14,30,23,21,22,17,17,19
http://statistics.gov.scot/id/statistical-geography/S01001446,S01001446,21,10,25,53,64,83,47,37,54,28,36
http://statistics.gov.scot/id/statistical-geography/S01001447,S01001447,21,15,18,18,26,32,20,31,27,83,64
http://statistics.gov.scot/id/statistical-geography/S01001448,S01001448,5,7,5,5,28,26,24,73,46,31,21
http://statistics.gov.scot/id/statistical-geography/S01001449,S01001449,7,13,2,18,8,15,19,43,27,8,25
http://statistics.gov.scot/id/statistical-geography/S01001450,S01001450,30,13,77,48,35,61,44,39,30,41,65
http://statistics.gov.scot/id/statistical-geography/S01001451,S01001451,14,22,34,5,33,21,32,18,36,34,53
http://statistics.gov.scot/id/statistical-geography/S01001452,S01001452,14,34,63,33,22,18,29,39,29,66,55
http://statistics.gov.scot/id/statistical-geography/S01001453,S01001453,24,4,19,18,26,28,11,12,17,32,45
http://statistics.gov.scot/id/statistical-geography/S01001454,S01001454,14,14,33,30,26,35,43,21,20,65,29
http://statistics.gov.scot/id/statistical-geography/S01001455,S01001455,50,33,9,11,44,14,18,33,48,29,31
http://statistics.gov.scot/id/statistical-geography/S01001456,S01001456,15,10,23,39,24,36,43,21,57,40,57
http://statistics.gov.scot/id/statistical-geography/S01001457,S01001457,7,8,34,109,38,54,38,38,39,44,48
http://statistics.gov.scot/id/statistical-geography/S01001458,S01001458,27,45,33,53,42,29,48,82,75,63,31
http://statistics.gov.scot/id/statistical-geography/S01001459,S01001459,57,52,26,30,47,19,28,33,65,42,38
http://statistics.gov.scot/id/statistical-geography/S01001460,S01001460,3,4,4,21,28,6,11,26,25,37,19
http://statistics.gov.scot/id/statistical-geography/S01001461,S01001461,110,59,51,36,14,19,19,11,31,22,49
http://statistics.gov.scot/id/statistical-geography/S01001462,S01001462,26,35,29,25,11,34,16,15,42,57,20
http://statistics.gov.scot/id/statistical-geography/S01001463,S01001463,14,15,35,54,61,24,12,19,69,36,101
http://statistics.gov.scot/id/statistical-geography/S01001464,S01001464,21,11,37,33,35,32,10,14,48,56,59
http://statistics.gov.scot/id/statistical-geography/S01001465,S01001465,10,7,28,45,42,5,28,6,15,44,32
http://statistics.gov.scot/id/statistical-geography/S01001466,S01001466,45,31,38,31,63,37,12,26,20,12,21
http://statistics.gov.scot/id/statistical-geography/S01001467,S01001467,4,12,20,26,47,43,39,30,10,4,30
http://statistics.gov.scot/id/statistical-geography/S01001468,S01001468,18,38,76,35,33,60,26,11,19,6,30
http://statistics.gov.scot/id/statistical-geography/S01001469,S01001469,27,31,37,48,13,22,31,43,21,35,14
http://statistics.gov.scot/id/statistical-geography/S01001470,S01001470,19,39,33,35,7,37,37,32,66,45,50
http://statistics.gov.scot/id/statistical-geography/S01001471,S01001471,19,23,4,13,53,23,12,26,29,28,15
http://statistics.gov.scot/id/statistical-geography/S01001472,S01001472,41,33,50,25,22,32,18,35,41,58,38
http://statistics.gov.scot/id/statistical-geography/S01001473,S01001473,58,50,57,80,15,39,22,40,21,23,29
http://statistics.gov.scot/id/statistical-geography/S01001474,S01001474,44,13,22,26,27,47,40,24,16,22,45
http://statistics.gov.scot/id/statistical-geography/S01001475,S01001475,16,11,22,16,44,47,45,36,28,21,49
http://statistics.gov.scot/id/statistical-geography/S01001476,S01001476,69,46,39,38,32,51,32,29,51,50,40
http://statistics.gov.scot/id/statistical-geography/S01001477,S01001477,16,6,7,17,65,26,39,37,43,50,67
http://statistics.gov.scot/id/statistical-geography/S01001478,S01001478,12,37,31,28,22,5,10,18,48,64,10
http://statistics.gov.scot/id/statistical-geography/S01001479,S01001479,15,48,30,21,30,25,9,32,22,15,12
http://statistics.gov.scot/id/statistical-geography/S01001480,S01001480,11,15,5,4,21,18,6,10,8,10,14
http://statistics.gov.scot/id/statistical-geography/S01001481,S01001481,36,39,24,27,56,65,15,12,4,22,37
http://statistics.gov.scot/id/statistical-geography/S01001482,S01001482,26,13,13,29,17,35,27,71,38,11,18
http://statistics.gov.scot/id/statistical-geography/S01001483,S01001483,21,52,46,54,21,22,34,42,8,60,24
http://statistics.gov.scot/id/statistical-geography/S01001484,S01001484,33,13,32,36,16,26,18,18,22,16,26
http://statistics.gov.scot/id/statistical-geography/S01001485,S01001485,13,26,38,42,11,37,12,2,11,6,17
http://statistics.gov.scot/id/statistical-geography/S01001486,S01001486,7,13,24,28,18,24,44,47,23,5,14
http://statistics.gov.scot/id/statistical-geography/S01001487,S01001487,11,19,21,20,31,21,32,14,30,59,38
http://statistics.gov.scot/id/statistical-geography/S01001488,S01001488,26,11,20,21,19,26,58,77,49,19,7
http://statistics.gov.scot/id/statistical-geography/S01001489,S01001489,18,35,40,11,11,24,39,52,9,12,7
http://statistics.gov.scot/id/statistical-geography/S01001490,S01001490,24,61,34,59,37,21,32,32,25,29,50
http://statistics.gov.scot/id/statistical-geography/S01001491,S01001491,12,21,9,39,52,8,47,55,42,37,25
http://statistics.gov.scot/id/statistical-geography/S01001492,S01001492,17,3,23,13,14,21,50,39,12,12,12
http://statistics.gov.scot/id/statistical-geography/S01001493,S01001493,16,8,19,19,2,11,29,27,12,32,33
http://statistics.gov.scot/id/statistical-geography/S01001494,S01001494,13,40,21,21,16,11,49,15,14,19,25
http://statistics.gov.scot/id/statistical-geography/S01001495,S01001495,30,40,20,21,24,8,33,31,43,71,23
http://statistics.gov.scot/id/statistical-geography/S01001496,S01001496,25,25,63,25,16,33,33,35,28,66,43
http://statistics.gov.scot/id/statistical-geography/S01001497,S01001497,19,38,30,30,34,10,11,14,9,7,11
http://statistics.gov.scot/id/statistical-geography/S01001498,S01001498,3,21,5,23,20,17,12,30,19,13,17
http://statistics.gov.scot/id/statistical-geography/S01001499,S01001499,50,61,66,43,54,36,4,17,33,42,40
http://statistics.gov.scot/id/statistical-geography/S01001500,S01001500,30,30,27,28,29,47,38,40,9,10,2
http://statistics.gov.scot/id/statistical-geography/S01001501,S01001501,87,45,36,33,9,42,72,48,28,26,25
http://statistics.gov.scot/id/statistical-geography/S01001502,S01001502,15,33,27,20,27,15,19,9,18,20,35
http://statistics.gov.scot/id/statistical-geography/S01001503,S01001503,33,15,22,14,17,25,24,25,18,10,18
http://statistics.gov.scot/id/statistical-geography/S01001504,S01001504,28,15,14,42,13,13,25,21,23,38,10
http://statistics.gov.scot/id/statistical-geography/S01001505,S01001505,70,34,30,33,60,56,32,66,58,60,31
http://statistics.gov.scot/id/statistical-geography/S01001506,S01001506,9,31,15,17,31,6,7,16,16,26,19
http://statistics.gov.scot/id/statistical-geography/S01001507,S01001507,29,68,48,32,23,54,53,55,43,36,43
http://statistics.gov.scot/id/statistical-geography/S01001508,S01001508,5,12,24,23,5,28,7,26,17,13,15
http://statistics.gov.scot/id/statistical-geography/S01001509,S01001509,34,21,36,58,43,9,15,14,42,14,11
http://statistics.gov.scot/id/statistical-geography/S01001510,S01001510,41,62,66,36,24,16,14,29,14,43,11
http://statistics.gov.scot/id/statistical-geography/S01001511,S01001511,41,24,21,20,15,12,22,44,27,18,9
http://statistics.gov.scot/id/statistical-geography/S01001512,S01001512,51,24,24,21,24,41,10,10,14,6,22
http://statistics.gov.scot/id/statistical-geography/S01001513,S01001513,14,18,18,16,14,9,6,9,13,43,10
http://statistics.gov.scot/id/statistical-geography/S01001514,S01001514,1,33,3,3,4,18,11,5,8,3,11
http://statistics.gov.scot/id/statistical-geography/S01001515,S01001515,27,27,25,9,12,15,34,25,25,34,13
http://statistics.gov.scot/id/statistical-geography/S01001516,S01001516,16,29,15,42,41,23,8,26,10,12,6
http://statistics.gov.scot/id/statistical-geography/S01001517,S01001517,36,40,38,44,32,29,76,114,53,30,41
http://statistics.gov.scot/id/statistical-geography/S01001518,S01001518,20,30,51,24,18,8,25,33,9,35,67
http://statistics.gov.scot/id/statistical-geography/S01001519,S01001519,31,36,78,24,55,33,24,7,50,35,39
http://statistics.gov.scot/id/statistical-geography/S01001520,S01001520,9,25,32,13,32,10,34,18,3,17,27
http://statistics.gov.scot/id/statistical-geography/S01001521,S01001521,30,44,24,59,87,23,38,48,56,43,111
http://statistics.gov.scot/id/statistical-geography/S01001522,S01001522,50,51,30,41,48,80,57,35,26,29,30
http://statistics.gov.scot/id/statistical-geography/S01001523,S01001523,20,37,9,0,7,8,21,32,10,11,24
http://statistics.gov.scot/id/statistical-geography/S01001524,S01001524,55,63,46,13,24,57,61,48,34,36,11
http://statistics.gov.scot/id/statistical-geography/S01001525,S01001525,61,16,28,41,10,15,39,28,32,41,37
http://statistics.gov.scot/id/statistical-geography/S01001526,S01001526,6,28,4,22,10,11,19,35,12,44,38
http://statistics.gov.scot/id/statistical-geography/S01001527,S01001527,15,40,41,35,16,23,50,34,16,34,21
http://statistics.gov.scot/id/statistical-geography/S01001528,S01001528,28,14,41,41,30,38,33,15,9,22,13
http://statistics.gov.scot/id/statistical-geography/S01001529,S01001529,14,8,34,46,24,37,12,21,15,56,42
http://statistics.gov.scot/id/statistical-geography/S01001530,S01001530,25,6,24,34,30,30,38,41,8,20,36
http://statistics.gov.scot/id/statistical-geography/S01001531,S01001531,9,15,41,15,44,14,2,9,20,10,18
http://statistics.gov.scot/id/statistical-geography/S01001532,S01001532,11,10,67,13,17,32,13,20,22,28,62
http://statistics.gov.scot/id/statistical-geography/S01001533,S01001533,29,21,59,38,79,17,56,34,54,60,62
http://statistics.gov.scot/id/statistical-geography/S01001534,S01001534,10,10,15,24,13,10,19,37,5,35,20
http://statistics.gov.scot/id/statistical-geography/S01001535,S01001535,18,12,22,24,22,10,29,28,16,15,24
http://statistics.gov.scot/id/statistical-geography/S01001536,S01001536,25,35,34,16,35,38,12,12,40,58,59
http://statistics.gov.scot/id/statistical-geography/S01001537,S01001537,48,19,8,21,11,17,22,15,7,28,14
http://statistics.gov.scot/id/statistical-geography/S01001538,S01001538,12,51,59,21,27,43,31,70,50,21,25
http://statistics.gov.scot/id/statistical-geography/S01001539,S01001539,5,15,24,14,27,14,22,63,46,22,52
http://statistics.gov.scot/id/statistical-geography/S01001540,S01001540,11,42,40,16,12,3,0,9,4,7,17
http://statistics.gov.scot/id/statistical-geography/S01001541,S01001541,11,10,25,7,23,25,46,56,12,32,33
http://statistics.gov.scot/id/statistical-geography/S01001542,S01001542,8,21,21,4,12,41,19,41,31,11,12
http://statistics.gov.scot/id/statistical-geography/S01001543,S01001543,18,13,35,34,30,21,38,27,54,22,28
